ID;CODIGO DE LA ENTIDAD;CODIGO UBIGEO INEI;CODIGO PAIS ;NOMBRE DE LA UO;Fecha;CO (ug/m3);H2S (ug/m3);NO2 (ug/m3);O3 (ug/m3);PM10 (ug/m3);PM2.5 (ug/m3);SO2 (ug/m3);"Ruido
(dB)";UV;Humedad (%);Latitud;Longitud;Presion (Pa);Temperatura (C)
267;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 05:00;180.74;0.25;24.95;40.51;7.41;4.76;12.43;93.3;0;99.35;-12.07274;-77.08269;100255.32;13.96
268;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 06:00;285.83;2.5;25.98;25.52;6.07;4.28;15;99.96;0;97.05;-12.07274;-77.08269;100269.87;14.26
269;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 07:00;725.52;12.21;27.99;25.73;4.94;2.92;19.43;104.28;0.02;94.49;-12.07274;-77.08269;100322.26;14.63
270;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 08:00;591.91;8.8;26.22;23.63;3.56;1.78;19.42;106.83;0.2;92.88;-12.07274;-77.08269;100387.06;14.84
271;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 09:00;1164.35;21.63;27.19;12.38;3.8;1.6;25.38;106.29;0.47;89.11;-12.07274;-77.08269;100452.07;15.61
272;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 10:00;1548.98;28.71;24.94;9.41;3.3;1.4;27.3;108.07;0.58;86.68;-12.07274;-77.08269;100479.83;16.18
273;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 11:00;1658.3;27.98;26.04;20.65;4.51;2.32;27.27;108.87;0.71;88.66;-12.07274;-77.08269;100466.32;16.1
274;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 12:00;1283.18;19.06;23.4;20.12;3.15;1.92;24.74;112.13;1.01;88.42;-12.07274;-77.08269;100409.71;16.1
275;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 13:00;1512.07;26.37;21.03;13.92;2.34;1.29;27.39;111.96;1.38;83.89;-12.07274;-77.08269;100353.83;16.93
276;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 14:00;1270.66;19.12;20.05;12.37;1.18;0.75;28.29;116.31;1.78;84.43;-12.07274;-77.08269;100268.39;16.83
277;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 15:00;1414.16;22.92;20.3;6.42;1.23;0.87;29.89;113.5;2.01;84.42;-12.07274;-77.08269;100203.16;16.95
278;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 16:00;1315.95;23.78;19.71;5.47;1.33;0.89;30.17;112.24;2.02;84.96;-12.07274;-77.08269;100171.23;17.07
279;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 17:00;1277.88;16.37;22.99;23.56;1.82;1.02;21.22;107.93;0.69;88.64;-12.07274;-77.08269;100207.6;16.07
280;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 18:00;1525.78;21.77;27.58;32.12;2.59;1.23;22.18;107.91;0.14;90.47;-12.07274;-77.08269;100247.75;15.6
281;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 19:00;1802.66;28.93;29.46;29.98;3.39;1.37;24.56;107.17;0;92.41;-12.07274;-77.08269;100295.44;15.48
282;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 20:00;1922.61;31.13;30.39;19.45;4.66;2.02;26.24;107.86;0;89.93;-12.07274;-77.08269;100336.18;15.94
283;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 21:00;1936.99;29.25;31.63;19.12;7.36;5.11;25.68;105.23;0;89.83;-12.07274;-77.08269;100362.66;15.98
284;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 22:00;1494.79;18.34;30.95;40.04;10.9;8.48;18.44;109.18;0;91.26;-12.07274;-77.08269;100361.79;15.79
285;10069;150122;PE;Subgerencia de Desarrollo Ambiental;12/09/2020 23:00;695.43;4.15;26.5;43.59;9.1;7.13;14.66;105.57;0;91;-12.07274;-77.08269;100386.9;15.66
286;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 00:00;359.09;0.14;23.58;50.81;5.98;4.56;12.24;102.79;0;92.24;-12.07274;-77.08269;100385.75;15.45
287;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 01:00;322.48;0.01;23.36;50.39;6.21;4.58;11.83;96.57;0;92.36;-12.07274;-77.08269;100363.82;15.17
288;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 02:00;294.73;0.08;23.76;40.14;8.4;5.67;13.08;93.01;0;93.5;-12.07274;-77.08269;100301.03;15.04
289;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 03:00;220.15;0.03;23.86;39.02;8.27;5.07;13.17;88.78;0;95.57;-12.07274;-77.08269;100265.03;14.76
290;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 04:00;158.78;0.01;23.77;30;6.24;3.68;14.19;89.36;0;96.57;-12.07274;-77.08269;100224.08;14.56
291;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 05:00;167.9;0.04;23.89;26.37;8.13;5.44;14.64;90.07;0;97;-12.07274;-77.08269;100193.97;14.54
292;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 06:00;204.33;0.25;23.49;25.3;7.63;5.36;14.76;81.04;0;97.64;-12.07274;-77.08269;100228.41;14.56
293;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 07:00;282;1.86;23.92;19.48;8.4;5.87;15.61;87.8;0.04;98.03;-12.07274;-77.08269;100282.88;14.63
294;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 08:00;337.52;2.96;24.11;20.34;9.84;6.38;16.05;90.05;0.1;97.37;-12.07274;-77.08269;100364.44;14.79
295;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 09:00;309.3;2.74;24.11;17.09;9.9;6.87;16.56;92.09;0.28;96.26;-12.07274;-77.08269;100419.32;15.01
296;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 10:00;480.47;9.83;21.83;3.07;12.3;10.28;21.28;90.26;0.57;91.88;-12.07274;-77.08269;100470.67;15.95
297;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 11:00;445.25;5.12;19.52;27.63;5.96;4.7;16.36;103.33;0.94;90.04;-12.07274;-77.08269;100490.4;16.08
298;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 12:00;392.03;1.59;19.48;48.64;3.79;3.11;13.35;102.78;1.1;90.37;-12.07274;-77.08269;100467.65;15.89
299;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 13:00;470.89;5.44;18.23;22.65;2.73;2.19;18.38;103.67;1.49;86.68;-12.07274;-77.08269;100416.68;16.68
300;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 14:00;371.62;3.85;17.54;29.97;1.52;1.18;16.5;109.57;1.47;86.55;-12.07274;-77.08269;100351.55;16.49
301;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 15:00;402.77;6;18.28;16.85;1.38;0.92;19.78;108.76;1.83;85.9;-12.07274;-77.08269;100283.91;16.76
302;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 16:00;393.66;3.6;20.33;31.89;1.68;1.16;15.56;113.42;1.26;89.1;-12.07274;-77.08269;100275.52;16.3
303;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 17:00;346.82;0.13;23.76;68.55;3.53;2.9;8.94;108.05;0.42;90.85;-12.07274;-77.08269;100284.52;15.75
304;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 18:00;356.78;1.1;25.6;81.55;5.01;3.96;7.56;106.65;0.13;92.24;-12.07274;-77.08269;100317.86;15.41
305;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 19:00;398.74;3.86;26.01;49.74;6.62;4.13;13.26;105.08;0;94.11;-12.07274;-77.08269;100408.45;15.31
306;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 20:00;436.32;6.6;26;37.87;9.3;7.74;15.06;102.45;0;91.8;-12.07274;-77.08269;100471.99;15.63
307;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 21:00;444.86;7.7;26.85;33.98;12.27;9.98;18.04;99.42;0;91.93;-12.07274;-77.08269;100519.27;15.63
308;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 22:00;259.11;3.48;25.87;31.74;8.69;7.2;17.57;100.7;0;92.24;-12.07274;-77.08269;100586.72;15.59
309;10069;150122;PE;Subgerencia de Desarrollo Ambiental;13/09/2020 23:00;116.27;0.54;23.87;26.78;5.88;4.33;14.51;100.68;0;92.34;-12.07274;-77.08269;100587.4;15.46
310;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 00:00;110.61;1.29;24.66;20.81;6.9;4.78;16.45;94.99;0;92.52;-12.07274;-77.08269;100552.97;15.29
311;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 01:00;40.55;0.1;23.58;21.12;5;2.85;14.87;87.82;0;94.39;-12.07274;-77.08269;100526.5;15.05
312;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 02:00;94.3;1.23;24.05;10.82;8.36;5.99;16.28;74.92;0;94.67;-12.07274;-77.08269;100475.71;15.06
313;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 03:00;67.73;0.67;23.57;14.65;9.25;5.08;15.63;72.52;0;95.42;-12.07274;-77.08269;100436.44;14.92
314;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 04:00;54.73;0.53;23.41;11.26;8.91;4.52;15.87;73.1;0;95.5;-12.07274;-77.08269;100404.98;14.91
315;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 05:00;57.76;0.52;23.74;14.73;8.15;4.39;14.97;83.76;0;95.93;-12.07274;-77.08269;100373.65;14.76
316;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 06:00;172.87;3.58;25.35;9.48;7.9;6.24;17.8;96.43;0;96.22;-12.07274;-77.08269;100406.5;14.72
317;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 07:00;809.34;20.94;28.43;5.74;10.78;8.46;25.96;106.57;0.07;94.88;-12.07274;-77.08269;100475.9;15.08
318;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 08:00;1173.39;29.52;26.57;3.12;12.33;10.36;32.38;105.92;0.42;89.86;-12.07274;-77.08269;100555.07;16.17
319;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 09:00;1421.9;34.11;25.19;5.79;9.12;6.84;32.3;108.18;0.6;89.52;-12.07274;-77.08269;100629.81;16.32
320;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 10:00;1537.09;34.02;23.08;3.3;5.96;4.23;34.26;109.95;1;86.35;-12.07274;-77.08269;100647.23;16.97
321;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 11:00;900.48;16.74;20.72;16.28;3.24;2.23;24.29;114.84;1.24;88.93;-12.07274;-77.08269;100648.19;16.43
322;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 12:00;1091.61;18.47;22.55;8.17;1.93;1.07;26.32;113.75;1.41;87.93;-12.07274;-77.08269;100646.85;16.7
323;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 13:00;831.21;16.2;20.8;14.37;1.58;1;24.16;114.06;1.37;88.91;-12.07274;-77.08269;100613.29;16.58
324;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 14:00;1137.18;22.85;21.22;8.28;1.9;1.09;27.41;107.73;1.21;87.41;-12.07274;-77.08269;100548.86;16.87
325;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 15:00;849.17;15.14;20.96;9.02;2;1.14;24.01;113.21;1.4;87.48;-12.07274;-77.08269;100486.75;16.65
326;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 16:00;1108.66;16.67;24.63;18.46;2.22;1.16;23.44;108.9;0.68;90.17;-12.07274;-77.08269;100479.97;16.12
327;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 17:00;1003.93;15.79;25.89;16.56;2.36;1.27;22.89;112.59;0.42;91.98;-12.07274;-77.08269;100491.93;15.8
328;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 18:00;1220.16;20.25;28.29;18.82;3.4;1.6;23.39;111.5;0.09;94.46;-12.07274;-77.08269;100539.26;15.46
329;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 19:00;1539.99;27.23;29.88;12;3.76;2;25.82;104.82;0;92.82;-12.07274;-77.08269;100604.1;15.76
330;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 20:00;1595.7;28.12;29.77;7.11;6.35;3.72;27.72;104.54;0;93.18;-12.07274;-77.08269;100659.03;15.74
331;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 21:00;1282.94;22.24;29.5;5.78;7.57;4.97;25.27;103.08;0;94.07;-12.07274;-77.08269;100693.07;15.48
332;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 22:00;1066.81;19.05;29.95;3.1;10.84;8.21;25.98;106.81;0;94.98;-12.07274;-77.08269;100725.35;15.33
333;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/09/2020 23:00;557.06;8.03;28.86;1.49;12.49;10.38;21.05;94.97;0;95.82;-12.07274;-77.08269;100750.41;15.22
334;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 00:00;498.33;6.69;28.31;0.74;13.85;11.75;20.96;86.84;0;95.93;-12.07274;-77.08269;100739.21;15.18
335;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 01:00;466.29;5.87;26.8;0.25;13.88;11.61;20.05;90.53;0;96.53;-12.07274;-77.08269;100680.62;15.08
336;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 02:00;296.54;2.16;24.87;6.59;7.99;6.19;18.38;93.03;0;97.12;-12.07274;-77.08269;100614.73;14.96
337;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 03:00;173.25;0.53;24.02;11;4.61;3.47;17.25;89.14;0;97.62;-12.07274;-77.08269;100555.63;14.83
338;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 04:00;153.91;0.64;24.05;13.49;5.52;4.07;16.56;94.02;0;97.47;-12.07274;-77.08269;100534.98;14.83
339;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 05:00;248.96;2.97;25.49;3.67;9.64;8.38;18.26;80.49;0;97.15;-12.07274;-77.08269;100529.58;14.89
340;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 06:00;281.8;2.97;25.37;14.61;6.67;4.86;16.86;95.91;0;97.53;-12.07274;-77.08269;100554.83;14.94
341;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 07:00;690.16;13.83;28.92;17.43;5.88;4.58;22.25;106.33;0.04;97.86;-12.07274;-77.08269;100657.53;15.02
342;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 08:00;1229.96;27.67;28.12;5.59;8.22;6.39;28.91;105.92;0.15;93.67;-12.07274;-77.08269;100742.93;15.74
343;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 09:00;847.83;13.67;25.56;23.24;3.58;2.27;21.52;109.22;0.37;96.26;-12.07274;-77.08269;100793.43;15.34
344;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 10:00;1074.86;18.43;24.85;17.08;1.58;0.95;24.81;108.25;0.73;93.5;-12.07274;-77.08269;100810.59;15.77
345;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 11:00;1396.53;26.37;23.15;8.35;1.1;0.66;28.1;108.99;0.98;90.34;-12.07274;-77.08269;100811.78;16.35
346;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 12:00;1299.75;23.17;21;5.9;1.17;0.56;27.75;109.64;1.14;87.99;-12.07274;-77.08269;100763.74;16.72
347;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 13:00;1248.9;20.56;19.84;4.61;0.86;0.54;26.87;111.75;1.42;88.1;-12.07274;-77.08269;100704.78;16.83
348;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 14:00;1141.88;15.37;22.52;17.53;1.52;1;22.76;111.36;0.91;91.84;-12.07274;-77.08269;100633.18;16.32
349;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 15:00;1382.55;17.54;25.64;14.45;3.41;1.84;23.59;111.97;0.48;90.73;-12.07274;-77.08269;100556.53;16.43
350;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 16:00;1046.6;13.36;26.07;12.82;3.05;1.83;21.97;117.06;0.39;89.42;-12.07274;-77.08269;100518.42;16.45
351;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 17:00;1306.72;18.77;27.37;15.52;3.83;1.98;23.03;110.86;0.19;91.93;-12.07274;-77.08269;100524.04;16.08
352;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 18:00;1389.61;19.41;29.04;23.46;4.34;2.7;22.28;111.42;0.05;91.56;-12.07274;-77.08269;100550.64;16.08
353;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 19:00;1406.86;20.96;28.76;24.5;4.51;3.01;23.1;109.28;0;91.82;-12.07274;-77.08269;100603.43;15.98
354;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 20:00;1378.92;21.28;29.61;23.95;6.69;4.82;22.22;104.55;0;92.13;-12.07274;-77.08269;100635.03;15.92
355;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 21:00;1234.97;17.33;28.09;23.32;7.16;5.06;21.8;107.41;0;93.29;-12.07274;-77.08269;100672.81;15.79
356;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 22:00;776.52;8.54;25.85;26.43;5.8;4.43;18.62;107.33;0;94.7;-12.07274;-77.08269;100702.05;15.44
357;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/09/2020 23:00;313.11;0.86;23.52;22.54;5.52;3.6;15.78;91.4;0;95.52;-12.07274;-77.08269;100712.95;15.29
358;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 00:00;265.43;0.35;23.67;22.16;6.64;5.15;15.24;89.8;0;96.76;-12.07274;-77.08269;100691.2;15.16
359;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 01:00;206;0.23;23.77;23.31;5.87;3.99;14.92;84.14;0;98.58;-12.07274;-77.08269;100637.73;14.85
360;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 02:00;198.28;0.43;24.41;19.13;8.35;5.57;15.02;82.64;0;99.6;-12.07274;-77.08269;100567.03;14.68
361;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 03:00;173.3;0.16;24.15;22.25;6.89;4.27;14.48;82.09;0;99.6;-12.07274;-77.08269;100576.5;14.63
362;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 04:00;153.69;0.11;23.7;20.5;3.91;2.64;14.59;79.79;0;99.6;-12.07274;-77.08269;100555.45;14.53
363;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 05:00;104.41;0.05;23.36;18.42;3.05;1.22;14.78;81.3;0;99.6;-12.07274;-77.08269;100529.4;14.47
364;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 06:00;179.33;1.72;24.31;15.71;4.14;1.6;16.1;96.79;0;99.49;-12.07274;-77.08269;100582.92;14.59
365;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 07:00;413.87;6.69;26.15;14.82;3.45;2.23;18.69;106.07;0.06;96.94;-12.07274;-77.08269;100646.63;14.86
366;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 08:00;583.63;10.2;26.24;20.64;1.91;0.94;20.03;107.44;0.25;94.86;-12.07274;-77.08269;100737.9;15.25
367;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 09:00;924.85;16.97;25.81;13.8;3.22;2.15;24.16;108.82;0.51;93.64;-12.07274;-77.08269;100770.34;15.56
368;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 10:00;1009.51;16.17;24.02;12.99;3.86;2.48;22.62;109.6;0.7;92.06;-12.07274;-77.08269;100752.35;15.84
369;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 11:00;1115.5;17.1;22.67;11.18;2.07;1.25;24.86;113.63;1.01;89.09;-12.07274;-77.08269;100738.51;16.29
370;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 12:00;1233.3;22.97;20.64;3.87;2.06;1.24;28.85;113.56;1.48;86.34;-12.07274;-77.08269;100680.09;16.97
371;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 13:00;1019.02;18.37;18.96;3.87;0.92;0.53;27.42;113.89;1.71;88.39;-12.07274;-77.08269;100596.25;16.76
372;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 14:00;998.43;16.47;18.8;3.05;1.11;0.56;26.16;113.6;1.73;87.18;-12.07274;-77.08269;100507.69;16.9
373;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 15:00;1302.43;22.42;21;4.95;1.36;0.81;28.41;111.67;1.65;86.8;-12.07274;-77.08269;100433.93;17.06
374;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 16:00;1135.85;19.19;21.53;24.19;2;1.41;24.54;110.8;1.54;88.61;-12.07274;-77.08269;100384.96;16.6
375;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 17:00;1536.66;19.02;28.47;75.24;7.32;5.7;15.6;114.91;0.42;89.83;-12.07274;-77.08269;100385.94;16.4
376;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 18:00;1520.91;18.18;31.51;67.11;8.24;6.95;16.22;113.6;0.07;91.05;-12.07274;-77.08269;100428.44;16.16
377;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 19:00;1356.56;18.63;30.94;42.51;7.42;6.12;18.96;111.68;0;91.92;-12.07274;-77.08269;100462.7;16.04
378;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 20:00;1492.58;23.12;30.99;34.2;8.08;5.97;21.41;108.56;0;92.53;-12.07274;-77.08269;100523.69;16
379;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 21:00;1220.34;18.23;29.42;26.72;8.45;5.85;20.52;109.29;0;94.16;-12.07274;-77.08269;100570.22;15.76
380;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 22:00;749.05;9.3;27;25.61;8.51;5.89;18.18;103.72;0;95.21;-12.07274;-77.08269;100626.04;15.41
381;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/09/2020 23:00;315.36;1.35;24.76;22.7;8.69;5.8;15.46;91.61;0;96.04;-12.07274;-77.08269;100672.87;15.25
382;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 00:00;170.87;0.12;23.5;26.71;5.35;2.21;14.06;81.04;0;97.41;-12.07274;-77.08269;100663.86;14.97
383;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 01:00;132.22;0.05;24;30.64;5.16;2.16;13.44;80.98;0;99.16;-12.07274;-77.08269;100605.58;14.72
384;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 02:00;114.23;0.02;24;34.18;6.4;2.69;12.58;77.28;0;99.58;-12.07274;-77.08269;100547.92;14.61
385;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 03:00;263.8;1.99;24.62;32.59;6.88;3.57;13.16;89.99;0;99.6;-12.07274;-77.08269;100501.81;14.58
386;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 04:00;259.24;0.76;24.8;22.48;7.58;3.76;13.96;76.71;0;99.38;-12.07274;-77.08269;100467.97;14.66
387;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 05:00;175.59;0.16;23.85;25.46;5.88;2.25;13.5;99.21;0;99.54;-12.07274;-77.08269;100466.1;14.6
388;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 06:00;242.16;2.62;26.64;25.92;6.15;2.41;14.98;96.4;0;99.6;-12.07274;-77.08269;100507.13;14.57
389;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 07:00;754.43;17.48;31.66;31.16;5.43;2.19;22;107.66;0.04;99.09;-12.07274;-77.08269;100567.58;14.73
390;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 08:00;1372.32;29.64;29.7;9.54;4.02;2.09;28.51;104.89;0.21;93.21;-12.07274;-77.08269;100617.76;15.48
391;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 09:00;1890.18;41.57;26.85;6.12;2.82;1.62;34.83;107.29;0.5;84.44;-12.07274;-77.08269;100660.68;16.67
392;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 10:00;1327.45;25.48;21.11;4.9;2.46;1.26;30.44;109.45;0.84;82.15;-12.07274;-77.08269;100679.33;17.01
393;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 11:00;1321.4;21.19;21.66;8.69;2.65;1.39;27.71;110.26;1.1;80.74;-12.07274;-77.08269;100635.05;17.37
394;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 12:00;1519.54;26.41;19.65;8.58;2.63;1.53;29.73;111.64;1.48;81.27;-12.07274;-77.08269;100573.96;17.74
395;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 13:00;1480.34;23.83;16.95;3.59;1.9;1.16;33.49;111.31;1.79;77.82;-12.07274;-77.08269;100511.49;18.31
396;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 14:00;1153.3;18.24;17.68;8.99;1.53;0.97;31.01;116.11;2.9;78.72;-12.07274;-77.08269;100428.03;18.25
397;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 15:00;1296.91;26.09;16.64;10.47;1.46;0.94;35.71;114.43;3.98;76.12;-12.07274;-77.08269;100347.25;19.16
398;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 16:00;1188.29;20.99;17.47;13.92;0.99;0.72;33.23;115.45;3.38;78.77;-12.07274;-77.08269;100286.41;18.55
399;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 17:00;1133.59;14.55;21.75;28.51;1.25;0.85;22.81;116.74;1.85;82.22;-12.07274;-77.08269;100272.72;17.5
400;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 18:00;1308.59;14.92;28.6;62.89;1.55;1.03;14.84;112.3;0.22;88.39;-12.07274;-77.08269;100295.99;16.11
401;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 19:00;1300.52;17.27;30.94;57.64;1.92;1.25;15.59;111.93;0;90.89;-12.07274;-77.08269;100339.27;15.69
402;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 20:00;1326.14;20.95;30.23;50.31;2.94;1.68;18.05;109.68;0;90.99;-12.07274;-77.08269;100407.53;15.76
